,ID,Name,Other Name,Category,Score,TDSHV,Bookmarks,Reviews,LOD,Price Range,Location,Location 2,Address,URL
1432,r617048,牛極 (通菜街),Gyuugoku Stone Grill Steak (Tung Choi Street),"['Japanese', 'Roast Meat', 'Steak House', 'Yoshoku']",4,"['40', '30', '40', '40', '40']",10304,291 Reviews,"['236', '21', '8']",$51-100,Mong Kok,Mong Kok,"G/F, 78 Tung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-gyuugoku-stone-grill-steak-mong-kok-japanese-roast-meat-r617048
1433,r489578,大本瀛日式放題,DaBen Ei Japanese Restaurant,"['Japanese', 'All-you-can-eat']",4,"['40', '30', '40', '30', '40']",41321,875 Reviews,"['736', '31', '28']",$201-400,Mong Kok,Mong Kok,"10/F, CTMA Centre, 1 Sai Yeung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-daben-ei-japanese-restaurant-mong-kok-japanese-all-you-can-eat-r489578
1434,r617393,阿久根和牛拉麵屋,,"['Japanese', 'Ramen', 'Celebrity Shop']",4,"['40', '30', '40', '40', '30']",7058,237 Reviews,"['189', '19', '12']",$51-100,Mong Kok,Mong Kok,"Shop 1, G/F, Kwong Fai Mansion, 13 Kwong Wa Street, Mong Kok",https://www.openrice.com/en/hongkong/r-%E9%98%BF%E4%B9%85%E6%A0%B9%E5%92%8C%E7%89%9B%E6%8B%89%E9%BA%B5%E5%B1%8B-mong-kok-japanese-ramen-r617393
1435,r650782,5% Cafe,,"['International', 'Upper-floor Cafe']",4,"['40', '40', '40', '40', '40']",3639,211 Reviews,"['189', '8', '5']",$101-200,Mong Kok,Mong Kok,"Shop BC, 2/F, Ko's House, 577 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-5-cafe-mong-kok-international-r650782
1436,r576981,新記雞粥 (鴻禧大廈),Sun Kee Chicken Congee (Hung Hay Building),"['Hong Kong Style', 'Congee', 'Tea Restaurant']",4,"['40', '30', '40', '40', '40']",5809,292 Reviews,"['247', '17', '5']",$51-100,Mong Kok,Mong Kok,"Shop 5, G/F, Hung Hay Building, 1 Fa Yuen Street, Mong Kok",https://www.openrice.com/en/hongkong/r-sun-kee-chicken-congee-mong-kok-hong-kong-style-congee-r576981
1437,r728437,茶茶Go,Chachago,"['Taiwan', 'Taiwanese Drink']",4,"['40', '40', '40', '40', '40']",970,160 Reviews,"['142', '6', '3']",Below $50,Mong Kok,Mong Kok,"Shop 9B, G/F, Hung Fai Building, 43P - 43S Dundas Street, Mong Kok",https://www.openrice.com/en/hongkong/r-chachago-mong-kok-taiwan-taiwanese-drink-r728437
1438,r489704,老二花廳,Loyi Faateng,"['Italian', 'Western', 'Dessert', 'Salad', 'Upper-floor Cafe']",4,"['30', '40', '30', '30', '30']",17442,187 Reviews,"['117', '44', '6']",$101-200,Mong Kok,Mong Kok,"2/F, 80-82 Shan Tung Street, Mong Kok",https://www.openrice.com/en/hongkong/r-loyi-faateng-mong-kok-western-salad-r489704
1439,r654547,SUKIYA すき家,,['Japanese'],3.5,"['30', '30', '30', '30', '30']",12308,256 Reviews,"['129', '52', '17']",Below $50,Mong Kok,Mong Kok,"G/F, 31 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-sukiya-%E3%81%99%E3%81%8D%E5%AE%B6-mong-kok-japanese-r654547
1440,r592623,梅丘壽司の美登利総本店 (雅蘭中心),Umegaoka Sushi No Midori Souhonten (Grand Plaza),"['Japanese', 'Sushi/Sashimi', 'Izakaya']",4,"['30', '30', '30', '40', '30']",16772,297 Reviews,"['145', '56', '18']",$201-400,Mong Kok,Mong Kok,"Shop 202, 2/F, Grand Plaza, 639 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-umegaoka-sushi-no-midori-souhonten-mong-kok-japanese-sushi-sashimi-r592623
1441,r146755,辛安東元祖奶奶雞,Spicy Andong,['Korean'],3.5,"['30', '30', '30', '30', '30']",22106,686 Reviews,"['428', '127', '80']",$101-200,Mong Kok,Mong Kok,"G/F., 20 Pak Po Street, Mong Kok",https://www.openrice.com/en/hongkong/r-spicy-andong-mong-kok-korean-r146755
1442,r730738,麵屋神匠,Menya Shinsho,"['Japanese', 'Ramen']",4.5,"['40', '40', '40', '40', '40']",1717,150 Reviews,"['136', '5', '3']",$51-100,Mong Kok,Mong Kok,"Shop B, G/F, 562 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-menya-shinsho-mong-kok-japanese-ramen-r730738
1443,r104069,至尊重慶雞煲 (創興廣場),Supreme Restaurant (Chong Hing Square),"['Sichuan', 'Hot Pot', 'Chicken Hot Pot']",3.5,"['30', '30', '30', '30', '40']",18260,356 Reviews,"['204', '47', '33']",$101-200,Mong Kok,Mong Kok,"16/F, Chong Hing Square, 593-601 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-supreme-restaurant-mong-kok-sichuan-chicken-hot-pot-r104069
1444,r653764,たまご園 (朗豪坊),Tamago-EN (Langham Place),"['Japanese', 'Dessert', 'Sandwich', 'All Day Breakfast', 'Yoshoku', 'Theme Restaurant']",4,"['40', '30', '30', '30', '30']",6932,213 Reviews,"['141', '41', '11']",$101-200,Mong Kok,Mong Kok,"Shop 8, 4/F,  Langham Place, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-tamago-en-mong-kok-japanese-all-day-breakfast-r653764
1445,r586782,堅韓牛韓燒放題,Real Hanwoo,"['Korean', 'All-you-can-eat', 'Korean BBQ', 'Salt & Sugar Reduction Restaurant']",4,"['30', '30', '30', '30', '30']",26154,296 Reviews,"['189', '16', '38']",$201-400,Mong Kok,Mong Kok,"16/F, 726 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-real-hanwoo-mong-kok-korean-korean-bbq-r586782
1446,r627040,湊湊火鍋‧茶憩 (MOKO新世紀廣場),Coucou Hotpot‧Tea Break (MOKO),"['Taiwan', 'Hot Pot']",4,"['40', '40', '40', '40', '30']",18325,164 Reviews,"['99', '17', '12']",$101-200,Mong Kok,Mong Kok,"Shop 406, 4/F, MOKO, 193 Prince Edward Road West, Mong Kok",https://www.openrice.com/en/hongkong/r-coucou-hotpot-tea-break-mong-kok-taiwan-hot-pot-r627040
1447,r586782,堅韓牛韓燒放題,Real Hanwoo,"['Korean', 'All-you-can-eat', 'Korean BBQ', 'Salt & Sugar Reduction Restaurant']",4,"['30', '30', '30', '30', '30']",26154,296 Reviews,"['189', '16', '38']",$201-400,Mong Kok,Mong Kok,"16/F, 726 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-real-hanwoo-mong-kok-korean-korean-bbq-r586782
1448,r494380,第三站,Station 3 Cafe,"['Italian', 'Western', 'Coffee Shop', 'Upper-floor Cafe']",4,"['30', '40', '40', '40', '30']",51127,1161 Reviews,"['959', '61', '59']",$51-100,Mong Kok,Mong Kok,"Flat 08-09, 25/F, Golden Era Plaza, 39 Sai Yee Street, Mong Kok",https://www.openrice.com/en/hongkong/r-station-3-cafe-mong-kok-western-r494380
1449,r741239,神燈燒,Magic Lantern Grill,"['Japanese', 'All-you-can-eat', 'Korean BBQ']",4,"['30', '30', '30', '30', '30']",2383,91 Reviews,"['66', '3', '9']",$201-400,Mong Kok,Mong Kok,"LG/F, Ginza Square, 565-567 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-magic-lantern-grill-mong-kok-japanese-korean-bbq-r741239
1450,r497963,NeNe Chicken (朗豪坊),,"['Korean', 'Korean Fried Chicken']",3.5,"['30', '30', '30', '30', '30']",15916,622 Reviews,"['331', '128', '71']",$101-200,Mong Kok,Mong Kok,"Shop 30, 11/F, Lang Ham Place, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-nene-chicken-mong-kok-korean-korean-fried-chicken-r497963
1451,r575337,牛角Buffet (雅蘭中心),Gyu-Kaku Buffet (Grand Plaza),"['Japanese', 'Roast Meat', 'All-you-can-eat', 'Salt & Sugar Reduction Restaurant']",4,"['40', '30', '30', '40', '30']",18624,237 Reviews,"['130', '45', '8']",$201-400,Mong Kok,Mong Kok,"Shop 209-213, 2/F, Grand Plaza, 639 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-gyu-kaku-buffet-mong-kok-japanese-all-you-can-eat-r575337
1452,r528339,明記潮館 (砵蘭180+商場),Ming Kee (Portland 180+),"['Chiu Chow', 'Seafood', 'Stir-Fry']",4,"['40', '40', '30', '30', '30']",13877,418 Reviews,"['329', '35', '11']",$101-200,Mong Kok,Mong Kok,"3/F, Portland 180+, 180 Portland Street, Mong Kok",https://www.openrice.com/en/hongkong/r-ming-kee-mong-kok-chiu-chow-seafood-r528339
1453,r691792,八木橋日式燒肉,Yagihashi,"['Japanese', 'Roast Meat', 'Sushi/Sashimi', 'All-you-can-eat']",4,"['40', '40', '40', '40', '30']",10003,555 Reviews,"['452', '8', '56']",$101-200,Mong Kok,Mong Kok,"Shop 409A & 409B, 4/F, T.O.P. This is Our Place , 700 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-yagihashi-mong-kok-japanese-all-you-can-eat-r691792
1454,r524117,FooDo,,"['International', 'Pizza', 'Yoshoku', 'Celebrity Shop']",4,"['30', '30', '30', '40', '30']",17141,234 Reviews,"['145', '46', '11']",$51-100,Mong Kok,Mong Kok,"Shop C, G/F, Witty Commercail Building, 1A-1L Tung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-foodo-mong-kok-international-pizza-r524117
1455,r560653,極上帝王水產,Deluxe King Japanese Restaurant,"['Japanese', 'Sushi/Sashimi', 'All-you-can-eat']",3.5,"['30', '30', '30', '30', '30']",30301,894 Reviews,"['657', '23', '113']",$201-400,Mong Kok,Mong Kok,"9/F, CTMA Centre, 1 Sai Yeung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-deluxe-king-japanese-restaurant-mong-kok-japanese-all-you-can-eat-r560653
1456,r573229,小念頭 (通菜街),Little Idea (Tung Choi Street),"['Western', 'International', 'Dessert']",4,"['40', '40', '40', '40', '30']",11539,227 Reviews,"['163', '28', '3']",Below $50,Mong Kok,Mong Kok,"1/F, 75 Tung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-little-idea-mong-kok-western-dessert-r573229
1457,r663751,越男仔,De Viet Son,"['Vietnamese', 'Noodles/Rice Noodles', 'Coffee Shop']",4,"['40', '30', '40', '30', '40']",5285,193 Reviews,"['134', '25', '5']",Below $50,Mong Kok,Mong Kok,"Shop 5, G/F, Tsui Yuen Mansion Phase 2, 2-20 Kwong Wa Street, Mong Kok",https://www.openrice.com/en/hongkong/r-de-viet-son-mong-kok-vietnamese-noodles-rice-noodles-r663751
1458,-r21615,譚仔三哥米線,TamJai SamGor,"['Yunnan', 'Noodles/Rice Noodles', 'Food Wise Eateries']",3.5,"['30', '30', '30', '30', '30']",4235,425 Reviews,"['222', '80', '44']",Below $50,Mong Kok,Mong Kok,"1-2/F, 101 Sai Yeung Choi Street South, Mong Kok",https://www.openrice.com/en/hongkong/r-tamjai-samgor-mong-kok-yunnan-noodles-rice-noodles-r21615
1459,r684483,90s Lazy (山東街),,"['Western', 'All Day Breakfast', 'Upper-floor Cafe']",4,"['40', '40', '40', '40', '40']",9693,132 Reviews,"['97', '19', '3']",$101-200,Mong Kok,Mong Kok,"1/F-2/F, 50 Shantung Street, Mong Kok",https://www.openrice.com/en/hongkong/r-90s-lazy-mong-kok-western-all-day-breakfast-r684483
1460,n-r7723,西門町台灣麵食,Seam Eett Taiwan Noodles,"['Taiwan', 'Stir-Fry']",3.5,"['30', '30', '30', '30', '30']",12311,793 Reviews,"['521', '169', '53']",$51-100,Mong Kok,Mong Kok,"G/F, 2N Hung Kwong Buildling, 2 Tung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-seam-eett-taiwan-noodles-mong-kok-taiwan-r7723
1461,r193847,壹火鍋,The One Hot Pot Restaurant,"['Guangdong', 'Hong Kong Style', 'Hot Pot', 'Chicken Hot Pot']",4,"['40', '30', '30', '30', '40']",26124,452 Reviews,"['366', '25', '11']",$201-400,Mong Kok,Mong Kok,"16/F, CTMA Centre, 1 Sai Yeung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-the-one-hot-pot-restaurant-mong-kok-hong-kong-style-chicken-hot-pot-r193847
1462,r456533,Outback Steakhouse (MOKO新世紀廣場),,"['Australian', 'Steak House']",4,"['30', '40', '40', '40', '30']",14766,317 Reviews,"['184', '55', '19']",$201-400,Mong Kok,Mong Kok,"Shop 605, Level 6, MOKO, 193 Prince Edward Road West, Mong Kok",https://www.openrice.com/en/hongkong/r-outback-steakhouse-mong-kok-australian-r456533
1463,r730153,Pizza Maru (朗豪坊),,"['Korean', 'Italian', 'Pizza', 'Korean Fried Chicken']",4.5,"['40', '40', '40', '40', '40']",4776,126 Reviews,"['111', '8', '0']",$101-200,Mong Kok,Mong Kok,"Shop 3, 4/F, Langham Place, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-pizza-maru-mong-kok-korean-korean-fried-chicken-r730153
1464,r573024,丸十寿司日本食堂,Maruju Sushi Japanese Shokudo,"['Japanese', 'Sushi/Sashimi', 'Skewer', 'Omakase']",4,"['40', '40', '40', '40', '30']",10254,441 Reviews,"['322', '49', '18']",$101-200,Mong Kok,Mong Kok,"Shop 13, 12/F, Langham Place, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-maruju-sushi-japanese-shokudo-mong-kok-japanese-omakase-r573024
1465,r494380,第三站,Station 3 Cafe,"['Italian', 'Western', 'Coffee Shop', 'Upper-floor Cafe']",4,"['30', '40', '40', '40', '30']",51127,1161 Reviews,"['959', '61', '59']",$51-100,Mong Kok,Mong Kok,"Flat 08-09, 25/F, Golden Era Plaza, 39 Sai Yee Street, Mong Kok",https://www.openrice.com/en/hongkong/r-station-3-cafe-mong-kok-western-r494380
1466,r741239,神燈燒,Magic Lantern Grill,"['Japanese', 'All-you-can-eat', 'Korean BBQ']",4,"['30', '30', '30', '30', '30']",2383,91 Reviews,"['66', '3', '9']",$201-400,Mong Kok,Mong Kok,"LG/F, Ginza Square, 565-567 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-magic-lantern-grill-mong-kok-japanese-korean-bbq-r741239
1467,t-r1793,花月庭,La Scala,"['International', 'Buffet', 'Hotel Restaurant']",3.5,"['30', '30', '30', '30', '30']",74181,765 Reviews,"['409', '164', '91']",$201-400,Mong Kok,Mong Kok,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West, Mong Kok",https://www.openrice.com/en/hongkong/r-la-scala-mong-kok-international-buffet-r1793
1468,r551457,馬辣台式鴛鴦火鍋 (創興廣場),,"['Taiwan', 'Hot Pot']",4,"['30', '30', '30', '30', '40']",14865,288 Reviews,"['169', '34', '22']",$101-200,Mong Kok,Mong Kok,"14/F, Chong Hing Square, 593-601 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-%E9%A6%AC%E8%BE%A3%E5%8F%B0%E5%BC%8F%E9%B4%9B%E9%B4%A6%E7%81%AB%E9%8D%8B-mong-kok-taiwan-hot-pot-r551457
1469,r528094,越發地道河內料理,Pho Viet Authentic Hanoi Cuisine,"['Vietnamese', 'Noodles/Rice Noodles']",4,"['40', '30', '40', '40', '30']",16778,149 Reviews,"['110', '15', '2']",$51-100,Mong Kok,Mong Kok,"G/F, 99 Portland Street, Mong Kok",https://www.openrice.com/en/hongkong/r-pho-viet-authentic-hanoi-cuisine-mong-kok-vietnamese-noodles-rice-noodles-r528094
1470,r734749,大瀛喜日本料理,Daieiki Japanese Restaurant,"['Japanese', 'All-you-can-eat']",4.5,"['40', '40', '40', '40', '40']",3688,253 Reviews,"['236', '4', '2']",$201-400,Mong Kok,Mong Kok,"5/F, 655 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-daieiki-japanese-restaurant-mong-kok-japanese-all-you-can-eat-r734749
1471,r501527,Coffee Break (鴻輝大廈),,"['Western', 'Coffee Shop']",4,"['30', '40', '30', '30', '30']",13749,333 Reviews,"['229', '43', '15']",$101-200,Mong Kok,Mong Kok,"Shop 4, G/F, Hung Fai Building, 2Q-2Z Tung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-coffee-break-mong-kok-western-r501527
1472,r674402,小皇府 (MOKO新世紀廣場),King's Bistro (MOKO),"['Guangdong', 'Hong Kong Style', 'Seafood', 'Dim Sum', 'Chinese Buns', 'Stir-Fry', 'Dim Sum Restaurant']",4,"['40', '40', '40', '40', '40']",10091,134 Reviews,"['100', '13', '4']",$51-100,Mong Kok,Mong Kok,"Shop 205, 2/F, MOKO, 193 Prince Edward Road West, Mong Kok",https://www.openrice.com/en/hongkong/r-kings-bistro-mong-kok-hong-kong-style-seafood-r674402
1473,r519733,炎天丼,Hono Tenndon,['Japanese'],4,"['40', '30', '40', '40', '40']",11368,190 Reviews,"['150', '15', '1']",$51-100,Mong Kok,Mong Kok,"G/F, 23 Tung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-hono-tenndon-mong-kok-japanese-r519733
1474,r431907,Alibi – Wine Dine Be Social,,"['Western', 'Seafood', 'Bar', 'Hotel Restaurant', 'Oyster Bar', 'No Shark Fin']",4,"['30', '40', '40', '40', '30']",20580,190 Reviews,"['123', '30', '3']",$201-400,Mong Kok,Mong Kok,"Level 5, Cordis, Hong Kong, 555 Shanghai Street, Mong Kok",https://www.openrice.com/en/hongkong/r-alibi-wine-dine-be-social-mong-kok-western-seafood-r431907
1475,r666865,Comma Cafe,,"['Western', 'Upper-floor Cafe']",4,"['30', '40', '40', '40', '30']",1092,122 Reviews,"['112', '1', '5']",$51-100,Mong Kok,Mong Kok,"14/F, Hanway Commercial Centre, 36 Dundas Street, Mong Kok",https://www.openrice.com/en/hongkong/r-comma-cafe-mong-kok-western-r666865
1476,r691503,一日三餐,,"['Hong Kong Style', 'Tea Restaurant']",4,"['40', '40', '40', '40', '40']",7882,126 Reviews,"['88', '16', '5']",$51-100,Mong Kok,Mong Kok,"Shop 7, G/F, Hung Fai Building, 2Q-2Z Tung Choi Street, Mong Kok",https://www.openrice.com/en/hongkong/r-%E4%B8%80%E6%97%A5%E4%B8%89%E9%A4%90-mong-kok-hong-kong-style-r691503
1477,r572525,立鮨 (富達大廈),Sushi Tachi (Foo Tat Building),"['Japanese', 'Sushi/Sashimi']",4,"['40', '30', '30', '40', '30']",7872,335 Reviews,"['248', '31', '15']",$101-200,Mong Kok,Mong Kok,"Shop 1-2, G/F, Foo Tat Building, 50 Soy Street, Mong Kok",https://www.openrice.com/en/hongkong/r-sushi-tachi-mong-kok-japanese-sushi-sashimi-r572525
1478,r575787,火車頭越南餐室 (朗豪坊),Cafe Locomotive Contemporary Vietnamese Cuisine (Langham Place),"['Vietnamese', 'Seafood', 'Noodles/Rice Noodles', 'Curry']",4,"['30', '30', '30', '40', '30']",3490,248 Reviews,"['163', '36', '15']",$51-100,Mong Kok,Mong Kok,"Shop 12, 4/F, Langham Place, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-cafe-locomotive-contemporary-vietnamese-cuisine-mong-kok-vietnamese-curry-r575787
1479,r729817,Mobin,,"['Mexican', 'International', 'All Day Breakfast', 'Coffee Shop', 'Club House']",4.5,"['40', '40', '40', '40', '40']",4137,98 Reviews,"['93', '2', '0']",$101-200,Mong Kok,Mong Kok,"1/F, 37 Sai Yee Street, Mong Kok",https://www.openrice.com/en/hongkong/r-mobin-mong-kok-international-all-day-breakfast-r729817
1480,r667648,Bamboo Thai (朗豪坊),,"['Vietnamese', 'Thai']",4,"['40', '40', '40', '40', '30']",6949,126 Reviews,"['96', '14', '3']",$101-200,Mong Kok,Mong Kok,"Shop 02-03, 8/F, Langham Place, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-bamboo-thai-mong-kok-thai-r667648
1481,r680557,八歌仙 (家樂坊),Hachikasen (Gala Place),"['Japanese', 'BBQ', 'Teppanyaki', 'Roast Meat']",4,"['30', '40', '30', '40', '30']",17336,155 Reviews,"['93', '13', '23']",$201-400,Mong Kok,Mong Kok,"Shop 802, 8, Gala Place, 56 Dundas Street, Mong Kok",https://www.openrice.com/en/hongkong/r-hachikasen-mong-kok-japanese-bbq-r680557
1482,r135476,好燒式串燒專門店 (砵蘭街),Good News Barbecue Restaurant (Portland Street),"['Hong Kong Style', 'Skewer']",4,"['40', '30', '40', '40', '40']",11680,311 Reviews,"['282', '12', '2']",$101-200,Mong Kok,Mong Kok,"G/F, 110 Portland Street, Mong Kok",https://www.openrice.com/en/hongkong/r-good-news-barbecue-restaurant-mong-kok-hong-kong-style-skewer-r135476
1483,r741239,神燈燒,Magic Lantern Grill,"['Japanese', 'All-you-can-eat', 'Korean BBQ']",4,"['30', '30', '30', '30', '30']",2383,91 Reviews,"['66', '3', '9']",$201-400,Mong Kok,Mong Kok,"LG/F, Ginza Square, 565-567 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-magic-lantern-grill-mong-kok-japanese-korean-bbq-r741239
1484,r494380,第三站,Station 3 Cafe,"['Italian', 'Western', 'Coffee Shop', 'Upper-floor Cafe']",4,"['30', '40', '40', '40', '30']",51127,1161 Reviews,"['959', '61', '59']",$51-100,Mong Kok,Mong Kok,"Flat 08-09, 25/F, Golden Era Plaza, 39 Sai Yee Street, Mong Kok",https://www.openrice.com/en/hongkong/r-station-3-cafe-mong-kok-western-r494380
1485,r731235,十十川滬料理,,"['Sichuan', 'Shanghai']",4,"['40', '40', '30', '40', '30']",8485,129 Reviews,"['95', '11', '8']",$51-100,Mong Kok,Mong Kok,"Shop 7, 4/F, Langham Place Shopping Mall, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-%E5%8D%81%E5%8D%81%E5%B7%9D%E6%BB%AC%E6%96%99%E7%90%86-mong-kok-sichuan-r731235
1486,r671933,串爆,,"['Sichuan', 'Food Wise Eateries']",4,"['40', '30', '40', '40', '40']",5444,143 Reviews,"['111', '12', '6']",$101-200,Mong Kok,Mong Kok,"Shop 2, G/F, Tsui Yuen Mansion, 2-20 Kwong Wa Street, Mong Kok",https://www.openrice.com/en/hongkong/r-%E4%B8%B2%E7%88%86-mong-kok-sichuan-r671933
1487,r743548,阿杏飯團 (富時中心),A Xing Fruit Tea & Rice Roll (Righteous Centre),"['Taiwan', 'Taiwanese Drink']",4.5,"['40', '40', '40', '40', '40']",1609,119 Reviews,"['107', '6', '0']",$51-100,Mong Kok,Mong Kok,"Shop 3, G/F, Righteous Centre, 585 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-a-xing-fruit-tea-rice-roll-mong-kok-taiwan-taiwanese-drink-r743548
1488,r608398,十二味 (LADDER Dundas),Twelve Flavors (LADDER Dundas),"['Sichuan', 'Stir-Fry']",4,"['40', '40', '30', '30', '30']",11527,178 Reviews,"['130', '17', '2']",$101-200,Mong Kok,Mong Kok,"2/F, LADDER Dundas, 575 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-twelve-flavors-mong-kok-sichuan-r608398
1489,r751366,麻辣風雲,Spicy Restaurant,"['Sichuan', 'Noodles/Rice Noodles']",4.5,"['40', '40', '40', '40', '40']",6055,175 Reviews,"['161', '6', '1']",$101-200,Mong Kok,Mong Kok,"10/F, King Wah Centre, 628 Nathan Road, Mong Kok",https://www.openrice.com/en/hongkong/r-spicy-restaurant-mong-kok-sichuan-noodles-rice-noodles-r751366
1490,r697787,Bforbagel by 404 LOT FINE,,"['Western', 'Bakery', 'Dessert', 'Coffee Shop']",4,"['30', '40', '30', '40', '30']",11701,118 Reviews,"['68', '23', '3']",$51-100,Mong Kok,Mong Kok,"G/F , 10 Soy Street, Mong Kok",https://www.openrice.com/en/hongkong/r-bforbagel-by-404-lot-fine-mong-kok-western-dessert-r697787
1491,r678272,GOGO Rock,,"['Western', 'Seafood', 'Oyster Bar']",4.5,"['40', '40', '40', '40', '40']",3745,144 Reviews,"['128', '5', '3']",$101-200,Mong Kok,Mong Kok,"Shop A, G/F, 180 Portland Street, Mong Kok",https://www.openrice.com/en/hongkong/r-gogo-rock-mong-kok-western-seafood-r678272
1492,r701818,水門雞飯 (豉油街),Water Gate Chicken Rice (Soy Street),['Thai'],4,"['40', '30', '40', '40', '40']",2451,130 Reviews,"['102', '6', '3']",$51-100,Mong Kok,Mong Kok,"G/F, 21C Soy Street, Mong Kok",https://www.openrice.com/en/hongkong/r-water-gate-chicken-rice-mong-kok-thai-r701818
1493,r712311,Cocolo Tokyo Cake Factory (朗豪坊),,"['Japanese', 'Ice Cream/yogurt', 'Cake']",4.5,"['40', '40', '40', '40', '40']",783,116 Reviews,"['110', '0', '0']",$51-100,Mong Kok,Mong Kok,"Shop 19, B2/F, Langham Place, 8 Argyle Street, Mong Kok",https://www.openrice.com/en/hongkong/r-cocolo-tokyo-cake-factory-mong-kok-japanese-ice-cream-yogurt-r712311
